Sample;Estimated;True;Error;Samples_Used
6026;[39.928 25.652  0.   ];[40.307 26.623  0.   ];1.042344472811174;[198]
6027;[ 42.545 102.63    3.7  ];[ 39.659 102.48    3.7  ];2.8898954998407835;[2186]
6028;[ 65.813 109.7     0.   ];[ 59.973 112.32    0.   ];6.4007812023221025;[1620]
6029;[ 56.508 105.58    7.4  ];[ 55.215 107.11    7.4  ];2.00318471439855;[483]
6030;[ 40.405 103.11    0.   ];[40.105 99.364  0.   ];3.7579936136188374;[1439]
6031;[36.64  53.293  0.   ];[36.974 53.981  0.   ];0.7647875521999561;[1386]
6032;[ 42.211 101.88    3.7  ];[ 40.138 107.88    3.7  ];6.3480177220924645;[1243]
6033;[24.648 97.95   3.7  ];[24.593 97.326  3.7  ];0.6264191887227049;[798]
6034;[ 30.319 137.44    0.   ];[ 29.985 137.58    0.   ];0.3621546630929994;[759]
6035;[ 23.723 100.05    3.7  ];[24.37  95.091  3.7  ];5.001028894137689;[3013]
6036;[34.857 20.291  0.   ];[32.261 19.229  0.   ];2.8048279804651095;[805]
6037;[23.234 80.982  3.7  ];[23.178 80.385  3.7  ];0.5996207134514226;[313]
6038;[11.054 19.768  0.   ];[ 8.5806 19.976   0.    ];2.482130447820984;[2593]
6039;[39.548 92.472  0.   ];[68.232 76.689  0.   ];32.73950129430807;[2261]
6040;[  9.6262 115.24     0.    ];[ 18.551 147.84    0.   ];33.79958661048979;[1180]
6041;[42.056 41.969  0.   ];[39.303 36.853  0.   ];5.809687168858578;[87]
6042;[42.457 70.597  7.4  ];[40.618 71.386  7.4  ];2.001110191868503;[2997]
6043;[ 22.965 105.79    3.7  ];[ 25.517 102.26    3.7  ];4.355870062341163;[1894]
6044;[ 39.167 144.5     0.   ];[ 40.281 143.74    0.   ];1.3485532989096056;[2257]
6045;[ 34.854 144.56    3.7  ];[ 33.406 145.22    3.7  ];1.5913214634384836;[2413]
6046;[22.721 80.14   0.   ];[25.061 81.399  0.   ];2.6571941968926547;[442]
6047;[23.969 89.746  3.7  ];[24.336 94.184  3.7  ];4.4531486613406495;[1663]
6048;[57.913 73.68  11.1  ];[53.099 75.755 11.1  ];5.242158047979854;[3071]
6049;[44.441 40.929  0.   ];[46.235 40.155  0.   ];1.9538454391276683;[1368]
6050;[47.014 78.369 11.1  ];[48.63  77.675 11.1  ];1.7587188518919112;[687]
6051;[ 22.709 107.79    3.7  ];[ 22.854 106.66    3.7  ];1.1392651140099137;[820]
6052;[34.433 76.011  0.   ];[33.074 77.062  0.   ];1.7179877764408016;[710]
6053;[36.194 63.679  7.4  ];[38.2   69.381  3.7  ];7.087089670661715;[95]
6054;[39.882 91.848  3.7  ];[39.826 91.251  3.7  ];0.5996207134514224;[2006]
6055;[ 22.074 101.27    3.7  ];[22.955 91.784  3.7  ];9.526823027641472;[2721]
6056;[30.176 93.523  0.   ];[24.593 94.889  3.7  ];6.835630548822835;[2375]
6057;[ 59.538 133.29    0.   ];[ 55.058 133.11    0.   ];4.483614613233386;[1816]
6058;[ 41.318 145.5     0.   ];[ 42.521 148.07    0.   ];2.8376238298971153;[1832]
6059;[ 44.929 134.75    0.   ];[ 42.555 133.56    0.   ];2.6555556857275664;[441]
6060;[24.537 93.768  3.7  ];[ 23.445 102.13    3.7  ];8.43300112652666;[1569]
6061;[ 25.372 117.45    3.7  ];[ 25.428 110.94    3.7  ];6.51024085575949;[171]
6062;[ 22.029 128.26    0.   ];[ 25.873 123.62    0.   ];6.025440730768155;[1085]
6063;[ 42.443 142.69    0.   ];[ 48.004 140.73    0.   ];5.896297227921946;[1905]
6064;[38.378 57.096 11.1  ];[38.635 57.843 11.1  ];0.7899734172742836;[2449]
6065;[19.668 49.047  3.7  ];[19.869 51.319  3.7  ];2.28087373609326;[2220]
6066;[ 51.292 135.6     0.   ];[ 50.467 135.97    0.   ];0.9041708909271565;[2302]
6067;[ 45.241 116.98    7.4  ];[ 45.319 117.17    7.4  ];0.2053874387590429;[1160]
6068;[30.176 93.523  0.   ];[30.443 94.862  0.   ];1.3653607581881055;[2375]
6069;[37.542 67.775  0.   ];[37.331 65.071  0.   ];2.7122199394591955;[2376]
6070;[13.884 91.571  0.   ];[ 7.9443 89.656   0.    ];6.240774077788745;[1922]
6071;[ 62.279 134.87    7.4  ];[ 53.854 139.41    7.4  ];9.570382698722137;[2265]
6072;[53.79  68.383  0.   ];[65.48  63.449  0.   ];12.688595509354064;[938]
6073;[ 43.692 118.76    0.   ];[ 43.581 123.03    0.   ];4.271442496393925;[3034]
6074;[ 54.591 100.13    0.   ];[47.56  86.338  0.   ];15.480769522216912;[1473]
6075;[43.582 82.113  3.7  ];[39.213 84.604  3.7  ];5.029238709785011;[2189]
6076;[ 43.325 111.75   11.1  ];[ 42.065 116.78   11.1  ];5.185412230478887;[1327]
6077;[ 60.229 136.06   11.1  ];[ 56.217 137.77   11.1  ];4.361220471381839;[870]
6078;[ 27.656 130.29    0.   ];[ 27.143 130.53    0.   ];0.5663647234777273;[1951]
6079;[17.305 67.359  3.7  ];[17.662 71.36   3.7  ];4.016895567474967;[1603]
6080;[28.56  88.136  0.   ];[28.46  87.197  0.   ];0.9443098008598588;[2618]
6081;[38.245 13.053  0.   ];[38.022 13.149  0.   ];0.24278591392417975;[982]
6082;[22.365 58.883  3.7  ];[17.885 48.78   3.7  ];11.051742351321804;[2292]
6083;[23.579 90.6    0.   ];[ 12.647 103.25    0.   ];16.71918431024672;[1869]
6084;[24.917 64.623  0.   ];[24.995 65.642  0.   ];1.021980919587045;[1465]
6085;[25.362 70.736  0.   ];[23.824 68.698  0.   ];2.55321131127058;[2279]
6086;[39.303 77.515  7.4  ];[42.256 80.556  7.4  ];4.238854798173676;[2907]
6087;[48.831  6.929  0.   ];[47.884   7.3504  0.    ];1.0365263913668599;[2438]
6088;[ 68.264 132.64   11.1  ];[ 70.949 132.12   11.1  ];2.734890308586433;[1366]
6089;[38.122 71.242  7.4  ];[37.676 85.618  7.4  ];14.382916672219155;[1337]
6090;[ 36.615 141.12    0.   ];[ 36.169 141.32    0.   ];0.48879034360347173;[1067]
6091;[27.869 76.918  0.   ];[22.387 76.278  0.   ];5.51923219297757;[1785]
6092;[ 39.926 122.68    3.7  ];[ 41.04 122.21   3.7 ];1.2090889131904263;[2078]
6093;[ 40.862 103.01   11.1  ];[40.907 88.05  11.1  ];14.960067680328196;[1721]
6094;[37.219 78.854  7.4  ];[37.096 77.137  7.4  ];1.7214000116184491;[2781]
6095;[ 37.072 142.14    0.   ];[ 38.03 140.47   0.  ];1.9252698512156563;[2002]
6096;[46.591 78.657  0.   ];[39.158 81.809  0.   ];8.073697603948268;[1831]
6097;[ 22.931 131.5     0.   ];[ 23.756 132.09    0.   ];1.014260814583706;[207]
6098;[ 29.25 122.86   0.  ];[ 31.211 121.85    0.   ];2.205815268783858;[525]
6099;[ 50.49 127.04   0.  ];[ 50.01 127.23   0.  ];0.5162363799656151;[2308]
6100;[38.278 73.584 11.1  ];[38.233 73.013 11.1  ];0.5727704601321526;[2176]
6101;[35.938 40.987  0.   ];[34.946 49.218  0.   ];8.290562405530762;[1985]
6102;[24.159 32.975  0.   ];[23.736 26.745  0.   ];6.244343760556429;[2132]
6103;[ 36.037 120.11    3.7  ];[ 38.154 119.97    3.7  ];2.121624142019509;[1254]
6104;[ 21.716 137.91    0.   ];[ 21.961 138.46    0.   ];0.6021004899516452;[186]
6105;[40.796 69.503 11.1  ];[40.607 68.858 11.1  ];0.672120524906058;[922]
6106;[ 33.15 125.55   3.7 ];[ 32.292 125.92    3.7  ];0.9343789381187904;[2089]
6107;[ 27.444 133.36    0.   ];[ 27.812 133.2     0.   ];0.40127795852751436;[2813]
6108;[ 54.279 107.12   11.1  ];[ 54.591 106.99   11.1  ];0.3380000000000015;[344]
6109;[37.52  67.477  0.   ];[37.086 62.036  0.   ];5.4582815061152745;[2977]
6110;[68.332 94.014  0.   ];[68.844 93.928  0.   ];0.5191724183737039;[1899]
6111;[ 41.675 120.3     7.4  ];[ 41.218 116.44    7.4  ];3.8869588369315142;[2826]
6112;[22.789 38.448  0.   ];[20.827 38.043  0.   ];2.0033644201692313;[1971]
6113;[ 33.15 125.55   3.7 ];[ 34.855 123.52    3.7  ];2.651023387297818;[2089]
6114;[24.159 32.975  0.   ];[24.226 33.584  0.   ];0.6126744649485583;[2132]
6115;[ 47.548 128.88   11.1  ];[ 47.369 128.47   11.1  ];0.4473712105176169;[2707]
6116;[38.245 13.053  0.   ];[36.674 15.602  0.   ];2.9942347937327813;[982]
6117;[ 31.29 104.62   0.  ];[ 30.209 105.39    0.   ];1.3272004370101724;[1127]
6118;[ 39.525 113.07    7.4  ];[ 41.23 108.03   7.4 ];5.320585024224302;[1953]
6119;[ 40.426 147.25    0.   ];[ 40.226 146.81    0.   ];0.483321838943782;[514]
6120;[ 56.341 106.65    7.4  ];[ 52.073 107.43    7.4  ];4.338689202973637;[1417]
6121;[48.73  79.878  3.7  ];[59.361 75.254  3.7  ];11.593081428162227;[560]
6122;[ 42.131 147.23    0.   ];[ 39.702 149.08    0.   ];3.0532836422448693;[1973]
6123;[ 37.072 142.14    0.   ];[ 38.019 144.84    0.   ];2.8612600371165295;[2002]
6124;[24.159 32.975  0.   ];[18.911 31.317  0.   ];5.50367767951576;[2132]
6125;[ 63.796 103.32    0.   ];[ 62.626 104.59    0.   ];1.7267889274604553;[2624]
6126;[ 64.653 134.81   11.1  ];[ 65.7  134.37  11.1 ];1.1356975829858897;[712]
6127;[ 19.266 110.95    0.   ];[ 18.831 111.01    0.   ];0.43911843504913245;[1066]
6128;[17.149 65.658  3.7  ];[22.677 74.251  3.7  ];10.217555138094438;[145]
6129;[ 39.046 105.94    7.4  ];[ 38.756 101.58    7.4  ];4.369633851937711;[1247]
6130;[41.532 24.948  0.   ];[42.234 30.917  0.   ];6.010138517538511;[556]
6131;[ 47.726 131.9     0.   ];[ 51.693 133.68    0.   ];4.348044273003668;[77]
6132;[ 38.655 122.37    3.7  ];[ 35.513 120.15    3.7  ];3.8471501140454625;[807]
6133;[ 4.1451 45.196   0.    ];[ 2.8972 30.602   0.    ];14.647255388297152;[343]
6134;[ 28.425 141.8     0.   ];[ 21.293 142.45    0.   ];7.16155876887148;[2532]
6135;[ 30.465 111.23    0.   ];[ 29.718 109.94    0.   ];1.4906740086283172;[1048]
6136;[60.665 73.168 11.1  ];[63.34 72.01 11.1 ];2.914890907049529;[80]
6137;[ 53.052 142.77   11.1  ];[ 52.662 144.21   11.1  ];1.4918780110987606;[1909]
6138;[46.19  80.977  3.7  ];[44.407 81.756  3.7  ];1.9457466433223003;[220]
6139;[36.74  39.014  3.7  ];[36.272 37.744  3.7  ];1.3534858698930001;[2278]
6140;[ 22.832 100.76    0.   ];[ 24.994 101.8     0.   ];2.399134010429592;[3040]
6141;[19.468 25.716  0.   ];[19.702 27.06   0.   ];1.3642184575792817;[667]
6142;[64.209 71.536  7.4  ];[59.406 73.509  7.4  ];5.192450096052926;[242]
6143;[67.452 42.401  0.   ];[66.773 42.678  0.   ];0.7333280302838556;[1763]
6144;[46.591 78.657  0.   ];[41.609 82.028  0.   ];6.015310881409211;[1831]
6145;[ 59.538 133.29    0.   ];[ 60.552 132.86    0.   ];1.1014063736877444;[1816]
6146;[ 23.22 146.87   0.  ];[ 27.633 142.16    0.   ];6.4543527173528465;[1271]
6147;[ 47.726 131.9     0.   ];[ 26.118 144.93    0.   ];25.232648770987165;[77]
6148;[ 31.277 140.5     0.   ];[ 23.867 140.17    0.   ];7.41734453831019;[2087]
6149;[ 35.623 140.87    0.   ];[ 34.409 136.95    0.   ];4.103680786805929;[651]
6150;[21.295 25.262  0.   ];[21.63  24.526  0.   ];0.8086538196286462;[2616]
6151;[32.929 26.751  0.   ];[35.192 24.724  0.   ];3.0380747192918074;[1192]
6152;[ 32.827 120.81    0.   ];[ 29.339 123.04    0.   ];4.1399328496969625;[1740]
6153;[35.258 24.457  3.7  ];[34.055 26.399  3.7  ];2.2844196199472653;[1584]
6154;[34.288 62.43   0.   ];[33.809 62.468  0.   ];0.48050494274252736;[1425]
6155;[ 44.962 144.68    3.7  ];[ 45.875 144.31    3.7  ];0.9851238500818044;[2968]
6156;[ 24.837 113.03    3.7  ];[ 24.938 114.1     3.7  ];1.0747562514356384;[1775]
6157;[ 51.637 139.3     7.4  ];[ 52.974 138.75    7.4  ];1.4457070934321385;[1316]
6158;[ 62.703 135.98    0.   ];[ 66.001 134.52    0.   ];3.6067165122864804;[2816]
6159;[ 54.245 137.98    0.   ];[ 53.554 138.29    0.   ];0.7573513055379221;[2481]
6160;[35.615 56.739  0.   ];[36.094 56.856  0.   ];0.4930821432580988;[2037]
6161;[35.437 33.589  3.7  ];[33.81  38.662  3.7  ];5.327518934738758;[2024]
6162;[26.621 99.663  0.   ];[ 26.665 100.08    0.   ];0.4193149174546517;[1975]
6163;[ 47.091 111.26    0.   ];[ 46.1  110.87   0.  ];1.0649793425226612;[2775]
6164;[34.032 40.513  0.   ];[34.523 42.278  0.   ];1.83202237977597;[2025]
6165;[ 30.989 108.2     0.   ];[ 30.788 108.22    0.   ];0.2019925741209316;[1659]
6166;[21.295 25.262  0.   ];[19.813 28.26   0.   ];3.3442978336266664;[2616]
6167;[40.451 81.164  3.7  ];[40.662 81.687  3.7  ];0.5639592183837367;[3044]
6168;[22.9   18.755  0.   ];[22.945 23.187  0.   ];4.432228446278465;[2380]
6169;[63.663 71.2   11.1  ];[58.983 73.904 11.1  ];5.40499916743749;[1828]
6170;[62.471 15.709  0.   ];[57.044 18.099  0.   ];5.929960286544928;[2044]
6171;[40.931 20.664  0.   ];[43.572 22.051  0.   ];2.9830605089404436;[1708]
6172;[ 42.443 142.69    0.   ];[ 38.342 144.68    0.   ];4.558322169395229;[1905]
6173;[22.789 38.448  0.   ];[22.811 38.87   0.   ];0.42257307060436;[1971]
6174;[37.732 20.414  0.   ];[32.963 15.421  0.   ];6.904593398600674;[1508]
6175;[68.332 94.014  0.   ];[ 73.746 129.95    0.   ];36.34153948307638;[1899]
6176;[ 26.153 104.31    0.   ];[ 25.194 105.63    0.   ];1.631588489785332;[3046]
6177;[ 56.084 105.76    7.4  ];[ 61.456 103.52    7.4  ];5.820307895635766;[2099]
6178;[16.871 35.936  3.7  ];[15.623 32.869  3.7  ];3.311192081411164;[2609]
6179;[43.17  81.068  3.7  ];[44.507 80.492  3.7  ];1.4557970325563871;[1617]
6180;[66.07  70.821 11.1  ];[56.899 74.811 11.1  ];10.001366956571484;[1107]
6181;[ 37.607 133.81    3.7  ];[ 37.741 134.11    3.7  ];0.32856658381522447;[123]
6182;[ 41.206 148.97    0.   ];[ 40.838 148.14    0.   ];0.9079229042160035;[1698]
6183;[ 37.117 143.19    0.   ];[ 37.306 143.64    0.   ];0.4880788870664145;[1283]
6184;[40.673 77.697 11.1  ];[40.473 77.217 11.1  ];0.5200000000000048;[1535]
6185;[18.241 91.133  0.   ];[22.319 94.35   0.   ];5.194147957076308;[984]
6186;[24.649 90.493  0.   ];[23.98  90.557  0.   ];0.6720543132813014;[735]
6187;[15.098 98.484  0.   ];[15.031 97.63   0.   ];0.856624188311303;[1145]
6188;[36.228 52.637  3.7  ];[37.543 49.927  3.7  ];3.0121960427568455;[2081]
6189;[ 42.131 147.23    0.   ];[ 40.448 150.78    0.   ];3.9287388561725605;[1973]
6190;[37.03 76.15  7.4 ];[37.442 82.257  7.4  ];6.120881717530571;[2789]
6191;[35.359 33.397  3.7  ];[35.147 32.89   3.7  ];0.5495388976223605;[2677]
6192;[ 16.501 143.36    0.   ];[ 18.952 154.07    0.   ];10.986878583109926;[1626]
6193;[ 13.148 109.33    0.   ];[ 13.382 109.3     0.   ];0.23591523901605013;[1365]
6194;[ 41.364 107.81    3.7  ];[ 41.308 107.2     3.7  ];0.6125650985813663;[1213]
6195;[ 31.277 140.5     0.   ];[ 30.876 140.68    0.   ];0.43954635705463685;[2087]
6196;[40.796 69.503 11.1  ];[40.729 69.29  11.1  ];0.2232890503361;[922]
6197;[ 39.814 117.3     7.4  ];[ 39.87 118.14   7.4 ];0.8418645971888861;[2735]
6198;[ 44.74 125.14  11.1 ];[ 47.358 131.29   11.1  ];6.684042489392169;[2951]
6199;[ 48.149 142.77    7.4  ];[ 48.093 142.63    7.4  ];0.15078461459977888;[2993]
6200;[ 62.469 128.54    0.   ];[ 61.477 128.94    0.   ];1.0696092744549355;[417]
6201;[67.452 42.401  0.   ];[67.107 42.54   0.   ];0.3719489212244042;[1763]
6202;[ 41.007 107.49    7.4  ];[ 41.352 108.32    7.4  ];0.8988464829991807;[2784]
6203;[ 28.169 120.55    0.   ];[ 27.077 118.21    0.   ];2.582259475730511;[1880]
6204;[ 51.259 107.77    7.4  ];[ 50.858 107.93    7.4  ];0.43174182099954844;[903]
6205;[19.2   41.419  0.   ];[24.661 41.35   0.   ];5.461435891777914;[2697]
6206;[32.115 62.596  0.   ];[31.224 64.239  0.   ];1.869045210796151;[367]
6207;[ 69.411 131.01    0.   ];[ 66.358 130.42    0.   ];3.1094869351711365;[232]
6208;[36.161 35.317  3.7  ];[36.005 34.933  3.7  ];0.4144779849400929;[1741]
6209;[ 54.457 130.96    0.   ];[ 54.657 131.41    0.   ];0.4924428900897931;[2843]
6210;[20.515 64.308  3.7  ];[22.019 66.388  3.7  ];2.5667909926598984;[124]
6211;[ 20.334 145.87    0.   ];[ 20.49 146.21   0.  ];0.3740802053036246;[1512]
6212;[ 28.503 128.79    0.   ];[ 26.531 129.23    0.   ];2.0204910294282437;[2379]
6213;[27.613 74.539  0.   ];[27.591 74.331  0.   ];0.20916022566443954;[527]
6214;[30.22  93.726  0.   ];[30.399 94.686  0.   ];0.9765454418510262;[2106]
6215;[ 27.735 102.37    3.7  ];[ 26.175 102.5     3.7  ];1.5654072952429967;[704]
6216;[23.234 80.982  3.7  ];[26.878 79.537  3.7  ];3.9200460456479296;[313]
6217;[39.57  92.808  0.   ];[39.492 91.811  0.   ];1.0000464989189255;[284]
6218;[40.796 69.503 11.1  ];[39.804 75.659 11.1  ];6.235414982180422;[922]
6219;[ 51.671 107.6     7.4  ];[ 50.468 108.1     7.4  ];1.3027697417425652;[2562]
6220;[18.777 29.391  0.   ];[18.799 29.77   0.   ];0.37963798545456556;[73]
6221;[ 63.907 127.94    0.   ];[ 63.416 128.15    0.   ];0.5340234077266679;[1618]
6222;[ 38.376 139.44    3.7  ];[ 33.885 145.      3.7  ];7.147214912117868;[1499]
6223;[37.542 67.775  0.   ];[37.353 65.412  0.   ];2.370546350527658;[2376]
6224;[31.235 60.958  0.   ];[34.757 60.633  0.   ];3.5369632454974687;[2148]
6225;[40.996 89.08  11.1  ];[40.952 88.584 11.1  ];0.49794778842765786;[3102]
6226;[ 59.806 105.02    0.   ];[ 60.698 104.63    0.   ];0.9735317149430756;[2362]
6227;[ 6.6747 51.837   0.    ];[ 6.0062 43.702   0.    ];8.16242104096573;[1651]
6228;[49.778 85.351  0.   ];[50.212 85.154  0.   ];0.47661829591404176;[2509]
6229;[ 36.615 141.12    0.   ];[ 36.849 141.01    0.   ];0.25856527222347647;[1067]
6230;[19.033 41.819  3.7  ];[19.111 42.678  3.7  ];0.8625340572986036;[930]
6231;[ 48.226 163.58    0.   ];[ 48.449 164.1     0.   ];0.5657994344288271;[2665]
6232;[39.303 77.515  7.4  ];[40.696 80.465  7.4  ];3.262353291720567;[2907]
6233;[29.687 18.211  0.   ];[29.832 18.824  0.   ];0.6299158673981817;[237]
6234;[ 22.464 112.4     3.7  ];[ 22.72 112.5    3.7 ];0.2748381341808283;[2901]
6235;[34.155 59.39   0.   ];[33.586 59.438  0.   ];0.5710210153750939;[210]
6236;[ 30.03 127.35   0.  ];[ 29.005 124.86    0.   ];2.6927170293218667;[2111]
6237;[ 31.256 104.22    0.   ];[ 30.554 102.39    0.   ];1.9600265304326867;[778]
6238;[22.298 27.295  0.   ];[19.334 27.06   0.   ];2.973301363804213;[336]
6239;[58.258 73.531 11.1  ];[61.969 71.93  11.1  ];4.041623683620234;[1566]
6240;[37.175 54.579  3.7  ];[37.81  55.885  3.7  ];1.4521917917410219;[1949]
6241;[ 45.765 118.23    7.4  ];[ 43.246 120.55    7.4  ];3.424581872287471;[827]
6242;[22.699 40.47   0.   ];[24.583 40.289  0.   ];1.892674562622953;[654]
6243;[ 59.538 133.29    0.   ];[ 57.811 131.79    0.   ];2.287472185623246;[1816]
6244;[38.69  70.426  3.7  ];[38.801 70.656  3.7  ];0.25538402455909953;[432]
6245;[ 19.277 104.19    0.   ];[ 20.369 104.07    0.   ];1.0985736206554382;[2551]
6246;[ 42.198 145.8     3.7  ];[ 39.523 146.88    3.7  ];2.8847920202329926;[2627]
6247;[ 5.9724 66.602   0.    ];[ 5.8387 65.076   0.    ];1.5318458440717955;[2445]
6248;[ 2.1172 20.531   0.    ];[ 5.1706 21.742   0.    ];3.284778921023454;[713]
6249;[ 29.763 118.99    0.   ];[ 30.052 119.56    0.   ];0.6390782424711446;[899]
6250;[25.986 75.211  0.   ];[27.491 73.435  0.   ];2.327917739096462;[2181]
6251;[ 65.043 130.97    0.   ];[ 64.04 131.4    0.  ];1.0912877713967137;[2468]
6252;[46.301 72.091  0.   ];[46.524 70.01   0.   ];2.092914236178815;[2801]
6253;[42.468 80.332 11.1  ];[42.858 80.161 11.1  ];0.42584151981692936;[1477]
6254;[22.186 92.622  0.   ];[22.019 90.632  0.   ];1.99699499248245;[1926]
6255;[ 28.248 102.33    3.7  ];[ 25.93 104.01   3.7 ];2.8627825624730967;[149]
6256;[16.715 60.628  3.7  ];[22.264 69.386  3.7  ];10.36792963903594;[1146]
6257;[51.015 77.371 11.1  ];[50.29  77.686 11.1  ];0.7904745410195129;[2364]
6258;[35.526 33.792  3.7  ];[34.868 34.64   3.7  ];1.073344306362129;[1969]
6259;[29.687 18.211  0.   ];[25.341 16.989  0.   ];4.514532090925925;[237]
6260;[41.789 20.307  0.   ];[33.085 17.203  0.   ];9.2409107776236;[1716]
6261;[ 62.837 129.37    0.   ];[ 62.536 129.52    0.   ];0.33630492116530625;[1988]
6262;[ 27.612 111.89    0.   ];[ 28.738 116.98    0.   ];5.2130582195099295;[2572]
6263;[ 40.047 142.78    0.   ];[ 39.847 142.35    0.   ];0.47423622805517945;[5]
6264;[38.122 71.242  7.4  ];[38.2  72.32  7.4 ];1.080818208580877;[1337]
6265;[16.715 60.628  3.7  ];[21.964 65.77   3.7  ];7.347936104784795;[1146]
6266;[ 32.024 133.1     0.   ];[ 37.864 133.05    0.   ];5.840214037173634;[1715]
6267;[23.145 25.449  0.   ];[23.324 24.014  0.   ];1.4461210184490119;[1102]
6268;[ 48.974 118.52    0.   ];[ 50.913 122.92    0.   ];4.808297099805714;[2010]
6269;[42.111 86.386 11.1  ];[40.083 79.078 11.1  ];7.584170884150745;[1275]
6270;[68.332 94.014  0.   ];[ 75.663 134.53    0.   ];41.17389727727994;[1899]
6271;[ 36.337 131.27    0.   ];[ 34.242 132.16    0.   ];2.276208470241687;[2891]
6272;[ 4.6579 27.252   0.    ];[ 4.8139 29.13    0.    ];1.8844680947153234;[808]
6273;[ 10.718 128.58    0.   ];[ 10.762 129.07    0.   ];0.49197154389251124;[199]
6274;[ 42.443 142.69    0.   ];[ 38.688 141.39    0.   ];3.97366644297178;[1905]
6275;[ 44.55 120.34   7.4 ];[ 43.726 118.23    7.4  ];2.2651878509298062;[29]
6276;[20.715 86.231  3.7  ];[24.593 94.974  3.7  ];9.564461981732174;[2860]
6277;[ 26.643 115.09    0.   ];[ 27.055 115.02    0.   ];0.41790429526388007;[3091]
6278;[39.938 97.353  0.   ];[ 40.528 104.7     0.   ];7.370651870764222;[572]
6279;[26.22  95.241  0.   ];[26.376 97.038  0.   ];1.8037585758631864;[1022]
6280;[ 43.546 156.61    0.   ];[ 43.145 155.71    0.   ];0.9852923424040234;[2455]
6281;[30.511 75.264  0.   ];[28.85  73.472  0.   ];2.4433962020106357;[2298]
6282;[36.249 75.76   0.   ];[33.72  74.315  0.   ];2.912707674999336;[251]
6283;[ 36.337 127.91    0.   ];[ 35.535 126.56    0.   ];1.57025603007917;[308]
6284;[ 63.806 130.36    0.   ];[ 63.316 135.71    0.   ];5.3723923907324505;[372]
6285;[ 43.693 109.03   11.1  ];[ 42.723 107.82   11.1  ];1.5508062419270878;[1843]
6286;[ 43.313 132.15    0.   ];[ 42.689 132.44    0.   ];0.6880959235455463;[2398]
6287;[ 45.051 131.84    7.4  ];[ 46.422 135.23    7.4  ];3.6567391211296294;[3070]
6288;[48.865 21.71   0.   ];[43.783 34.368  0.   ];13.640076539374698;[2691]
6289;[ 46.812 143.93    3.7  ];[ 51.659 141.97    3.7  ];5.22828929957018;[249]
6290;[37.911 21.923  0.   ];[42.234 22.675  0.   ];4.387918982843691;[2750]
6291;[ 68.598 133.12    7.4  ];[ 67.84 133.44   7.4 ];0.8227782204215113;[2713]
6292;[ 42.8  150.11   0.  ];[ 40.727 149.63    0.   ];2.127846094058501;[1940]
6293;[ 51.893 140.32    0.   ];[ 22.207 139.02    0.   ];29.714450962452595;[690]
6294;[ 22.386 110.29    3.7  ];[ 22.442 109.83    3.7  ];0.4633961588101561;[2564]
6295;[55.752   3.8192  0.    ];[61.346 16.205  0.   ];13.590470103716054;[93]
6296;[ 25.751 116.9     3.7  ];[ 23.299 120.92    3.7  ];4.7087900781410905;[2083]
6297;[ 26.765 108.73    0.   ];[ 25.127 108.94    0.   ];1.651406673112351;[2892]
6298;[ 25.138 116.34    3.7  ];[ 25.183 116.87    3.7  ];0.5319069467491481;[2546]
6299;[ 42.266 125.32    0.   ];[ 40.716 130.97    0.   ];5.858754133772815;[1061]
6300;[58.258 73.531 11.1  ];[50.647 77.531 11.1  ];8.598099848222285;[1566]
6301;[ 11.109 105.88    0.   ];[ 11.064 105.33    0.   ];0.5518378384996782;[924]
6302;[ 47.737 124.08    0.   ];[ 48.294 123.84    0.   ];0.6065055646900464;[2785]
6303;[ 34.32 134.64   3.7 ];[ 34.52 135.14   3.7 ];0.5385164807134515;[655]
6304;[ 48.685 111.74    3.7  ];[ 48.172 112.97    3.7  ];1.3326923876123908;[784]
6305;[34.712 79.132  0.   ];[36.038 77.574  0.   ];2.0458836721573403;[16]
6306;[ 54.647 114.7     0.   ];[ 57.901 113.24    0.   ];3.566527162380802;[730]
6307;[20.415 57.459  3.7  ];[18.609 62.868  3.7  ];5.702536014792013;[2849]
6308;[ 66.247 104.17    3.7  ];[ 66.593 104.02    3.7  ];0.37711536696348535;[2027]
6309;[ 20.2  148.86   0.  ];[ 24.056 145.58    0.   ];5.062325157474579;[1323]
6310;[15.199 59.422  3.7  ];[15.11  57.304  3.7  ];2.119869099732335;[1805]
6311;[42.847 32.282  0.   ];[43.471 33.664  0.   ];1.5163442880823628;[1079]
6312;[10.307 96.126  0.   ];[ 9.6938 88.701   0.    ];7.450277796163051;[2830]
6313;[ 37.117 143.19    0.   ];[ 28.581 138.17    0.   ];9.902711547853954;[1283]
6314;[ 36.615 141.12    0.   ];[ 49.464 140.08    0.   ];12.89102016909445;[1067]
6315;[22.354 25.481  0.   ];[22.755 25.465  0.   ];0.4013190750512613;[1226]
6316;[ 59.483 108.19    3.7  ];[ 63.74 106.38   3.7 ];4.625813333890599;[487]
6317;[32.851 74.32   0.   ];[32.884 74.635  0.   ];0.31672385448527174;[1248]
6318;[ 3.432 36.976  0.   ];[ 3.4989 37.637   0.    ];0.6643768584169694;[1117]
6319;[37.542 67.775  0.   ];[47.17  71.648  0.   ];10.377789408154317;[2376]
6320;[48.597 79.02   0.   ];[48.218 79.185  0.   ];0.4133594077797194;[1516]
6321;[ 61.233 107.44    3.7  ];[ 65.924 105.46    3.7  ];5.091746360532907;[1978]
